timestamp_utc,forecast_eur_mwh,charge_mw,discharge_mw,soc_start_mwh,soc_end_mwh,forecast_gross_margin_eur,degradation_eur,forecast_net_margin_eur,actual_eur_mwh,gross_margin_eur,net_margin_eur,zone,model,day_cet,sales_eur,purchases_eur
2024-02-10 23:00:00+00:00,60.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.48,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 00:00:00+00:00,58.61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.67,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 01:00:00+00:00,55.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.6,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 02:00:00+00:00,51.61,0.0540925533894598,0.0,1.0,1.0513167019494862,-2.791716680430021,0.0,-2.791716680430021,46.83,-2.533154275228403,-2.533154275228403,DE-LU,latest_same_hour,2024-02-11,0.0,2.5331542752284024
2024-02-11 03:00:00+00:00,49.96,1.0,0.0,1.0513167019494862,2.0,-49.96,0.0,-49.96,43.64,-43.64,-43.64,DE-LU,latest_same_hour,2024-02-11,0.0,43.64
2024-02-11 04:00:00+00:00,52.32,0.0,0.0,2.0,2.0,0.0,0.0,0.0,46.25,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 05:00:00+00:00,59.08,0.0,0.0,2.0,2.0,0.0,0.0,0.0,49.19,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 06:00:00+00:00,66.79,0.0,0.0,2.0,2.0,0.0,0.0,0.0,53.16,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 07:00:00+00:00,70.13,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,55.06,-0.0,0.0,DE-LU,latest_same_hour,2024-02-11,-0.0,0.0
2024-02-11 08:00:00+00:00,68.37,0.0,0.0,2.0,2.0,0.0,0.0,0.0,57.97,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 09:00:00+00:00,69.52,0.0,0.0,2.0,2.0,0.0,0.0,0.0,61.16,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 10:00:00+00:00,69.94,0.0,0.0,2.0,2.0,0.0,0.0,0.0,65.54,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 11:00:00+00:00,67.85,0.0,0.0,2.0,2.0,0.0,0.0,0.0,64.6,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 12:00:00+00:00,67.74,0.0,0.0,2.0,2.0,0.0,0.0,0.0,62.12,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 13:00:00+00:00,73.22,-0.0,0.0,2.0,2.0,0.0,0.0,0.0,63.99,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,-0.0
2024-02-11 14:00:00+00:00,81.56,0.0,0.0,2.0,2.0,0.0,0.0,0.0,66.3,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 15:00:00+00:00,90.12,0.0,0.0,2.0,2.0,0.0,0.0,0.0,70.69,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 16:00:00+00:00,95.45,0.0,1.0,2.0,0.9459074466105402,95.45,10.0,85.45,78.5,78.5,68.5,DE-LU,latest_same_hour,2024-02-11,78.5,0.0
2024-02-11 17:00:00+00:00,95.45,0.0,0.8973665961010275,0.9459074466105402,0.0,85.65364159784308,8.973665961010276,76.67997563683281,80.74,72.45337896919696,63.479713008186685,DE-LU,latest_same_hour,2024-02-11,72.45337896919696,0.0
2024-02-11 18:00:00+00:00,87.05,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,79.72,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 19:00:00+00:00,80.44,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,76.75,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 20:00:00+00:00,75.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,70.72,0.0,0.0,DE-LU,latest_same_hour,2024-02-11,0.0,0.0
2024-02-11 21:00:00+00:00,74.91,0.0540925533894598,0.0,-0.0,0.0513167019494862,-4.052073174404434,0.0,-4.052073174404434,68.39,-3.699389726305157,-3.699389726305157,DE-LU,latest_same_hour,2024-02-11,0.0,3.6993897263051556
2024-02-11 22:00:00+00:00,70.94,1.0,0.0,0.0513167019494862,1.0,-70.94,0.0,-70.94,64.01,-64.01,-64.01,DE-LU,latest_same_hour,2024-02-11,0.0,64.01
2024-02-10 23:00:00+00:00,38.62571428571429,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.48,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 00:00:00+00:00,31.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.67,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 01:00:00+00:00,25.572857142857146,1.0,0.0,1.0,1.9486832980505135,-25.572857142857146,0.0,-25.572857142857146,52.6,-52.6,-52.6,DE-LU,seven_day_same_hour,2024-02-11,0.0,52.6
2024-02-11 02:00:00+00:00,26.467142857142854,0.0540925533894598,0.0,1.9486832980505135,2.0,-1.4316753380664595,0.0,-1.4316753380664595,46.83,-2.533154275228403,-2.533154275228403,DE-LU,seven_day_same_hour,2024-02-11,0.0,2.5331542752284024
2024-02-11 03:00:00+00:00,26.928571428571427,0.0,0.0,2.0,2.0,0.0,0.0,0.0,43.64,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 04:00:00+00:00,31.2,0.0,0.0,2.0,2.0,0.0,0.0,0.0,46.25,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 05:00:00+00:00,46.63428571428572,0.0,0.0,2.0,2.0,0.0,0.0,0.0,49.19,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 06:00:00+00:00,60.82142857142857,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,53.16,-0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,-0.0,0.0
2024-02-11 07:00:00+00:00,67.0657142857143,0.0,1.0,2.0,0.9459074466105402,67.0657142857143,10.0,57.06571428571429,55.06,55.06,45.06,DE-LU,seven_day_same_hour,2024-02-11,55.06,0.0
2024-02-11 08:00:00+00:00,63.065714285714286,0.0,0.7999999999999998,0.9459074466105402,0.1026334038989724,50.45257142857142,7.999999999999998,42.45257142857142,57.97,46.37599999999999,38.37599999999999,DE-LU,seven_day_same_hour,2024-02-11,46.37599999999999,0.0
2024-02-11 09:00:00+00:00,57.78000000000001,0.0,0.0,0.1026334038989724,0.1026334038989724,0.0,0.0,0.0,61.16,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 10:00:00+00:00,53.55714285714286,0.0,0.0,0.1026334038989724,0.1026334038989724,0.0,0.0,0.0,65.54,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 11:00:00+00:00,46.87571428571429,1.0,0.0,0.1026334038989724,1.0513167019494862,-46.87571428571429,0.0,-46.87571428571429,64.6,-64.6,-64.6,DE-LU,seven_day_same_hour,2024-02-11,0.0,64.6
2024-02-11 12:00:00+00:00,45.26142857142857,1.0,0.0,1.0513167019494862,2.0,-45.26142857142857,0.0,-45.26142857142857,62.12,-62.12,-62.12,DE-LU,seven_day_same_hour,2024-02-11,0.0,62.12
2024-02-11 13:00:00+00:00,48.81285714285714,0.0,0.0,2.0,2.0,0.0,0.0,0.0,63.99,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 14:00:00+00:00,60.94,-0.0,0.0,2.0,2.0,0.0,0.0,0.0,66.3,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,-0.0
2024-02-11 15:00:00+00:00,66.49428571428572,0.0,0.0,2.0,2.0,0.0,0.0,0.0,70.69,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 16:00:00+00:00,78.09714285714286,0.0,0.8973665961010275,2.0,1.0540925533894598,70.08176725092996,8.973665961010276,61.10810128991968,78.5,70.44327779393066,61.46961183292039,DE-LU,seven_day_same_hour,2024-02-11,70.44327779393066,0.0
2024-02-11 17:00:00+00:00,81.66571428571429,0.0,1.0,1.0540925533894598,0.0,81.66571428571429,10.0,71.66571428571429,80.74,80.74,70.74,DE-LU,seven_day_same_hour,2024-02-11,80.74,0.0
2024-02-11 18:00:00+00:00,72.5657142857143,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,79.72,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 19:00:00+00:00,66.65571428571428,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,76.75,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 20:00:00+00:00,62.18285714285714,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,70.72,0.0,0.0,DE-LU,seven_day_same_hour,2024-02-11,0.0,0.0
2024-02-11 21:00:00+00:00,60.315714285714286,0.0540925533894598,0.0,-0.0,0.0513167019494862,-3.262630995223404,0.0,-3.262630995223404,68.39,-3.699389726305157,-3.699389726305157,DE-LU,seven_day_same_hour,2024-02-11,0.0,3.6993897263051556
2024-02-11 22:00:00+00:00,50.74,1.0,0.0,0.0513167019494862,1.0,-50.74,0.0,-50.74,64.01,-64.01,-64.01,DE-LU,seven_day_same_hour,2024-02-11,0.0,64.01
2024-02-10 23:00:00+00:00,55.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.48,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 00:00:00+00:00,53.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.67,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 01:00:00+00:00,52.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.6,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 02:00:00+00:00,46.83,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.83,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 03:00:00+00:00,43.64,1.0,0.0,1.0,1.9486832980505135,-43.64,0.0,-43.64,43.64,-43.64,-43.64,DE-LU,perfect_foresight,2024-02-11,0.0,43.64
2024-02-11 04:00:00+00:00,46.25,0.0540925533894598,0.0,1.9486832980505135,2.0,-2.501780594262516,0.0,-2.501780594262516,46.25,-2.501780594262516,-2.501780594262516,DE-LU,perfect_foresight,2024-02-11,0.0,2.5017805942625158
2024-02-11 05:00:00+00:00,49.19,0.0,0.0,2.0,2.0,0.0,0.0,0.0,49.19,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 06:00:00+00:00,53.16,0.0,0.0,2.0,2.0,0.0,0.0,0.0,53.16,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 07:00:00+00:00,55.06,0.0,0.0,2.0,2.0,0.0,0.0,0.0,55.06,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 08:00:00+00:00,57.97,0.0,0.0,2.0,2.0,0.0,0.0,0.0,57.97,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 09:00:00+00:00,61.16,0.0,0.0,2.0,2.0,0.0,0.0,0.0,61.16,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 10:00:00+00:00,65.54,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,65.54,-0.0,0.0,DE-LU,perfect_foresight,2024-02-11,-0.0,0.0
2024-02-11 11:00:00+00:00,64.6,0.0,0.0,2.0,2.0,0.0,0.0,0.0,64.6,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 12:00:00+00:00,62.12,0.0,0.0,2.0,2.0,0.0,0.0,0.0,62.12,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 13:00:00+00:00,63.99,0.0,0.0,2.0,2.0,0.0,0.0,0.0,63.99,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 14:00:00+00:00,66.3,0.0,0.0,2.0,2.0,0.0,0.0,0.0,66.3,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 15:00:00+00:00,70.69,0.0,0.0,2.0,2.0,0.0,0.0,0.0,70.69,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 16:00:00+00:00,78.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,78.5,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 17:00:00+00:00,80.74,0.0,0.9486832980505138,2.0,1.0,76.59668948459847,9.486832980505138,67.10985650409333,80.74,76.59668948459847,67.10985650409333,DE-LU,perfect_foresight,2024-02-11,76.59668948459847,0.0
2024-02-11 18:00:00+00:00,79.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,79.72,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 19:00:00+00:00,76.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,76.75,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 20:00:00+00:00,70.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.72,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 21:00:00+00:00,68.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,68.39,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-02-11 22:00:00+00:00,64.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,64.01,0.0,0.0,DE-LU,perfect_foresight,2024-02-11,0.0,0.0
2024-07-14 22:00:00+00:00,50.65,0.0,0.9486832980505138,1.0,-0.0,48.05080904625852,9.486832980505138,38.56397606575338,79.35,75.27801970030826,65.79118671980312,DE-LU,latest_same_hour,2024-07-15,75.27801970030826,0.0
2024-07-14 23:00:00+00:00,50.52,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,66.24,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 00:00:00+00:00,36.92,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,58.17,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 01:00:00+00:00,37.67,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,63.03,-0.0,0.0,DE-LU,latest_same_hour,2024-07-15,-0.0,0.0
2024-07-15 02:00:00+00:00,32.72,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,67.82,-0.0,0.0,DE-LU,latest_same_hour,2024-07-15,-0.0,0.0
2024-07-15 03:00:00+00:00,31.05,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,80.07,-0.0,0.0,DE-LU,latest_same_hour,2024-07-15,-0.0,0.0
2024-07-15 04:00:00+00:00,30.66,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,120.0,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 05:00:00+00:00,27.82,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,144.1,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 06:00:00+00:00,26.6,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,89.77,-0.0,0.0,DE-LU,latest_same_hour,2024-07-15,-0.0,0.0
2024-07-15 07:00:00+00:00,20.97,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,59.29,-0.0,0.0,DE-LU,latest_same_hour,2024-07-15,-0.0,0.0
2024-07-15 08:00:00+00:00,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.52,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 09:00:00+00:00,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 10:00:00+00:00,-0.01,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.07,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,-0.0
2024-07-15 11:00:00+00:00,-5.0,0.1081851067789196,0.0,0.0,0.1026334038989724,0.5409255338945982,0.0,0.5409255338945982,-0.01,0.0010818510677891,0.0010818510677891,DE-LU,latest_same_hour,2024-07-15,-0.0,-0.001081851067789196
2024-07-15 12:00:00+00:00,-14.9,1.0,0.0,0.1026334038989724,1.0513167019494862,14.9,0.0,14.9,-0.07,0.07,0.07,DE-LU,latest_same_hour,2024-07-15,-0.0,-0.07
2024-07-15 13:00:00+00:00,-11.47,1.0,0.0,1.0513167019494862,2.0,11.47,0.0,11.47,3.54,-3.54,-3.54,DE-LU,latest_same_hour,2024-07-15,0.0,3.54
2024-07-15 14:00:00+00:00,-3.48,0.0,0.0,2.0,2.0,-0.0,0.0,-0.0,44.29,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 15:00:00+00:00,-0.01,0.0,0.0,2.0,2.0,-0.0,0.0,-0.0,82.0,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 16:00:00+00:00,28.77,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,114.35,-0.0,0.0,DE-LU,latest_same_hour,2024-07-15,-0.0,0.0
2024-07-15 17:00:00+00:00,50.33,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,204.19,-0.0,0.0,DE-LU,latest_same_hour,2024-07-15,-0.0,0.0
2024-07-15 18:00:00+00:00,75.45,0.0,0.0,2.0,2.0,0.0,0.0,0.0,224.96,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 19:00:00+00:00,76.26,0.0,0.0,2.0,2.0,0.0,0.0,0.0,143.56,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-15 20:00:00+00:00,78.84,0.0,0.9486832980505138,2.0,1.0,74.79419121830252,9.486832980505138,65.30735823779737,92.48,87.73423140371152,78.24739842320638,DE-LU,latest_same_hour,2024-07-15,87.73423140371152,0.0
2024-07-15 21:00:00+00:00,63.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,80.1,0.0,0.0,DE-LU,latest_same_hour,2024-07-15,0.0,0.0
2024-07-14 22:00:00+00:00,70.17142857142856,0.0,0.0,1.0,1.0,0.0,0.0,0.0,79.35,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,0.0
2024-07-14 23:00:00+00:00,63.59857142857143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,66.24,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,0.0
2024-07-15 00:00:00+00:00,59.59,1.0,0.0,1.0,1.9486832980505135,-59.59,0.0,-59.59,58.17,-58.17,-58.17,DE-LU,seven_day_same_hour,2024-07-15,0.0,58.17
2024-07-15 01:00:00+00:00,60.52285714285714,0.0,0.0,1.9486832980505135,1.9486832980505135,0.0,0.0,0.0,63.03,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,0.0
2024-07-15 02:00:00+00:00,59.86285714285714,0.0540925533894598,0.0,1.9486832980505135,2.0,-3.238134796045605,0.0,-3.238134796045605,67.82,-3.668556970873164,-3.668556970873164,DE-LU,seven_day_same_hour,2024-07-15,0.0,3.6685569708731633
2024-07-15 03:00:00+00:00,62.95428571428572,0.0,0.0,2.0,2.0,0.0,0.0,0.0,80.07,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,0.0
2024-07-15 04:00:00+00:00,79.18857142857142,0.0,0.8973665961010275,2.0,1.0540925533894598,71.06117879296022,8.973665961010276,62.08751283194994,120.0,107.6839915321233,98.71032557111305,DE-LU,seven_day_same_hour,2024-07-15,107.6839915321233,0.0
2024-07-15 05:00:00+00:00,84.70714285714287,0.0,1.0,1.0540925533894598,0.0,84.70714285714287,10.0,74.70714285714287,144.1,144.1,134.1,DE-LU,seven_day_same_hour,2024-07-15,144.1,0.0
2024-07-15 06:00:00+00:00,76.96857142857142,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,89.77,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,0.0
2024-07-15 07:00:00+00:00,62.25571428571429,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,59.29,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,-0.0
2024-07-15 08:00:00+00:00,48.18571428571429,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.52,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,-0.0
2024-07-15 09:00:00+00:00,38.90571428571428,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,11.29,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,0.0
2024-07-15 10:00:00+00:00,32.58,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.07,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,0.0
2024-07-15 11:00:00+00:00,25.428571428571427,1.0,0.0,-0.0,0.9486832980505138,-25.428571428571427,0.0,-25.428571428571427,-0.01,0.01,0.01,DE-LU,seven_day_same_hour,2024-07-15,-0.0,-0.01
2024-07-15 12:00:00+00:00,24.844285714285714,1.0,0.0,0.9486832980505138,1.8973665961010275,-24.844285714285714,0.0,-24.844285714285714,-0.07,0.07,0.07,DE-LU,seven_day_same_hour,2024-07-15,-0.0,-0.07
2024-07-15 13:00:00+00:00,30.125714285714285,0.1081851067789196,0.0,1.8973665961010275,2.0,-3.2591536167912243,0.0,-3.2591536167912243,3.54,-0.3829752779973754,-0.3829752779973754,DE-LU,seven_day_same_hour,2024-07-15,0.0,0.3829752779973754
2024-07-15 14:00:00+00:00,46.03714285714285,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,44.29,-0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,-0.0,0.0
2024-07-15 15:00:00+00:00,58.48428571428571,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,82.0,-0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,-0.0,0.0
2024-07-15 16:00:00+00:00,79.89,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,114.35,-0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,-0.0,0.0
2024-07-15 17:00:00+00:00,107.24285714285716,-0.0,0.0,2.0,2.0,0.0,0.0,0.0,204.19,0.0,0.0,DE-LU,seven_day_same_hour,2024-07-15,0.0,-0.0
2024-07-15 18:00:00+00:00,147.47285714285712,0.0,1.0,2.0,0.9459074466105402,147.47285714285712,10.0,137.47285714285712,224.96,224.96,214.96,DE-LU,seven_day_same_hour,2024-07-15,224.96,0.0
2024-07-15 19:00:00+00:00,130.95285714285714,0.0,0.8973665961010275,0.9459074466105402,0.0,117.51271966398984,8.973665961010276,108.53905370297956,143.56,128.82594853626352,119.85228257525324,DE-LU,seven_day_same_hour,2024-07-15,128.82594853626352,0.0
2024-07-15 20:00:00+00:00,102.14,0.0540925533894598,0.0,0.0,0.0513167019494862,-5.525013403199425,0.0,-5.525013403199425,92.48,-5.002479337457244,-5.002479337457244,DE-LU,seven_day_same_hour,2024-07-15,0.0,5.002479337457243
2024-07-15 21:00:00+00:00,84.4557142857143,1.0,0.0,0.0513167019494862,1.0,-84.4557142857143,0.0,-84.4557142857143,80.1,-80.1,-80.1,DE-LU,seven_day_same_hour,2024-07-15,0.0,80.1
2024-07-14 22:00:00+00:00,79.35,0.0,0.0,1.0,1.0,0.0,0.0,0.0,79.35,0.0,0.0,DE-LU,perfect_foresight,2024-07-15,0.0,0.0
2024-07-14 23:00:00+00:00,66.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,66.24,0.0,0.0,DE-LU,perfect_foresight,2024-07-15,0.0,0.0
2024-07-15 00:00:00+00:00,58.17,1.0,0.0,1.0,1.9486832980505135,-58.17,0.0,-58.17,58.17,-58.17,-58.17,DE-LU,perfect_foresight,2024-07-15,0.0,58.17
2024-07-15 01:00:00+00:00,63.03,0.0540925533894598,0.0,1.9486832980505135,2.0,-3.4094536401376523,0.0,-3.4094536401376523,63.03,-3.4094536401376523,-3.4094536401376523,DE-LU,perfect_foresight,2024-07-15,0.0,3.4094536401376514
2024-07-15 02:00:00+00:00,67.82,0.0,0.0,2.0,2.0,0.0,0.0,0.0,67.82,0.0,0.0,DE-LU,perfect_foresight,2024-07-15,0.0,0.0
2024-07-15 03:00:00+00:00,80.07,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,80.07,-0.0,0.0,DE-LU,perfect_foresight,2024-07-15,-0.0,0.0
2024-07-15 04:00:00+00:00,120.0,0.0,0.8973665961010275,2.0,1.0540925533894598,107.6839915321233,8.973665961010276,98.71032557111305,120.0,107.6839915321233,98.71032557111305,DE-LU,perfect_foresight,2024-07-15,107.6839915321233,0.0
2024-07-15 05:00:00+00:00,144.1,0.0,1.0,1.0540925533894598,0.0,144.1,10.0,134.1,144.1,144.1,134.1,DE-LU,perfect_foresight,2024-07-15,144.1,0.0
2024-07-15 06:00:00+00:00,89.77,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,89.77,-0.0,0.0,DE-LU,perfect_foresight,2024-07-15,-0.0,0.0
2024-07-15 07:00:00+00:00,59.29,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,59.29,-0.0,0.0,DE-LU,perfect_foresight,2024-07-15,-0.0,0.0
2024-07-15 08:00:00+00:00,35.52,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,35.52,-0.0,0.0,DE-LU,perfect_foresight,2024-07-15,-0.0,0.0
2024-07-15 09:00:00+00:00,11.29,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,11.29,-0.0,0.0,DE-LU,perfect_foresight,2024-07-15,-0.0,0.0
2024-07-15 10:00:00+00:00,0.07,0.1081851067789196,0.0,0.0,0.1026334038989724,-0.0075729574745243,0.0,-0.0075729574745243,0.07,-0.0075729574745243,-0.0075729574745243,DE-LU,perfect_foresight,2024-07-15,0.0,0.007572957474524373
2024-07-15 11:00:00+00:00,-0.01,1.0,0.0,0.1026334038989724,1.0513167019494862,0.01,0.0,0.01,-0.01,0.01,0.01,DE-LU,perfect_foresight,2024-07-15,-0.0,-0.01
2024-07-15 12:00:00+00:00,-0.07,1.0,0.0,1.0513167019494862,2.0,0.07,0.0,0.07,-0.07,0.07,0.07,DE-LU,perfect_foresight,2024-07-15,-0.0,-0.07
2024-07-15 13:00:00+00:00,3.54,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.54,0.0,0.0,DE-LU,perfect_foresight,2024-07-15,0.0,0.0
2024-07-15 14:00:00+00:00,44.29,0.0,-0.0,2.0,2.0,-0.0,-0.0,0.0,44.29,-0.0,0.0,DE-LU,perfect_foresight,2024-07-15,-0.0,0.0
2024-07-15 15:00:00+00:00,82.0,-0.0,0.0,2.0,2.0,0.0,0.0,0.0,82.0,0.0,0.0,DE-LU,perfect_foresight,2024-07-15,0.0,-0.0
