zone,model,day_cet,hours,gross_margin_eur,degradation_eur,net_margin_eur,oracle_gap_eur,mae_eur_mwh
DE-LU,latest_same_hour,2024-01-24,24,69.5132689267428,27.973665961010273,41.539602965732556,6.965905666263225,16.714166666666667
DE-LU,seven_day_same_hour,2024-01-24,24,66.3337068966631,18.973665961010276,47.36004093565282,1.145467696342962,44.84113095238095
DE-LU,perfect_foresight,2024-01-24,24,75.99234161250092,27.486832980505135,48.50550863199578,0.0,0.0
DE-LU,latest_same_hour,2024-01-25,24,93.5309441828202,28.973665961010276,64.55727822180992,18.281664444289618,25.731666666666666
DE-LU,seven_day_same_hour,2024-01-25,24,100.13091462673765,18.973665961010276,81.15724866572737,1.6816940003721754,10.078988095238094
DE-LU,perfect_foresight,2024-01-25,24,101.81260862710982,18.973665961010276,82.83894266609954,0.0,0.0
DE-LU,latest_same_hour,2024-01-26,24,15.748380653294163,27.486832980505135,-11.738452327210979,29.078341443202135,26.102500000000003
DE-LU,seven_day_same_hour,2024-01-26,24,14.561256030451887,27.973665961010276,-13.412409930558397,30.752299046549552,11.277023809523811
DE-LU,perfect_foresight,2024-01-26,24,44.339889115991156,26.999999999999996,17.339889115991156,0.0,0.0
DE-LU,latest_same_hour,2024-01-27,24,43.450776901781296,18.973665961010276,24.477110940771013,7.13782055361051,14.509166666666664
DE-LU,seven_day_same_hour,2024-01-27,24,44.8625888710272,18.973665961010276,25.888922910016916,5.726008584364607,11.238452380952381
DE-LU,perfect_foresight,2024-01-27,24,68.10176447488666,36.486832980505135,31.614931494381523,0.0,0.0
DE-LU,latest_same_hour,2024-01-28,24,14.88548302796272,26.999999999999996,-12.11451697203728,43.99875993481689,7.72125
DE-LU,seven_day_same_hour,2024-01-28,24,19.30501261445557,18.973665961010276,0.33134665344529424,31.552896309334315,11.91958333333333
DE-LU,perfect_foresight,2024-01-28,24,51.371075943284765,19.486832980505138,31.88424296277961,0.0,0.0
DE-LU,latest_same_hour,2024-01-29,24,119.94640605150408,36.486832980505135,83.45957307099894,10.130767379611825,15.403333333333334
DE-LU,seven_day_same_hour,2024-01-29,24,110.34295696761583,27.973665961010276,82.36929100660555,11.221049444005217,25.162380952380953
DE-LU,perfect_foresight,2024-01-29,24,131.53767237263133,37.94733192202055,93.59034045061077,0.0,0.0
DE-LU,latest_same_hour,2024-01-30,24,8.427103413876438,19.486832980505138,-11.059729566628704,41.81134836990168,18.688750000000002
DE-LU,seven_day_same_hour,2024-01-30,24,48.68126716465767,27.973665961010276,20.707601203647386,10.04401759962559,20.80803571428572
DE-LU,perfect_foresight,2024-01-30,24,68.2121177447884,37.46049894151541,30.751618803272976,0.0,0.0
DE-LU,latest_same_hour,2024-01-31,24,106.83974622027955,37.94733192202055,68.89241429825901,18.543997076024766,20.080833333333334
DE-LU,seven_day_same_hour,2024-01-31,24,93.42019347923306,28.973665961010276,64.44652751822278,22.989883856061,18.535416666666666
DE-LU,perfect_foresight,2024-01-31,24,124.41007733529406,36.973665961010276,87.43641137428378,0.0,0.0
DE-LU,latest_same_hour,2024-02-01,24,91.69608093350092,37.46049894151541,54.23558199198547,7.403890803051922,9.462916666666667
DE-LU,seven_day_same_hour,2024-02-01,24,80.89600459074464,28.973665961010276,51.922338629734355,9.717134165303037,8.641309523809523
DE-LU,perfect_foresight,2024-02-01,24,98.12630577554253,36.486832980505135,61.63947279503739,0.0,0.0
DE-LU,latest_same_hour,2024-02-02,24,66.0060522564317,36.973665961010276,29.032386295421418,24.012536371260154,14.343333333333334
DE-LU,seven_day_same_hour,2024-02-02,24,53.61612580398234,36.973665961010276,16.642459842972073,36.4024628237095,12.664583333333331
DE-LU,perfect_foresight,2024-02-02,24,81.01858862769186,27.973665961010276,53.04492266668157,0.0,0.0
DE-LU,latest_same_hour,2024-02-03,24,93.81617086301267,36.486832980505135,57.32933788250753,11.767164508153769,36.065416666666664
DE-LU,seven_day_same_hour,2024-02-03,24,78.07549731121685,37.94733192202055,40.1281653891963,28.968337001465002,34.58571428571429
DE-LU,perfect_foresight,2024-02-03,24,116.04383431268184,46.94733192202055,69.0965023906613,0.0,0.0
DE-LU,latest_same_hour,2024-02-04,24,38.74130869852986,27.973665961010276,10.767642737519584,73.29489099160072,46.88375
DE-LU,seven_day_same_hour,2024-02-04,24,68.13209870143737,37.94733192202055,30.184766779416826,53.87776694970348,56.12660714285713
DE-LU,perfect_foresight,2024-02-04,24,112.5230326706357,28.460498941515414,84.0625337291203,0.0,0.0
DE-LU,latest_same_hour,2024-02-05,24,139.95348029451202,46.94733192202055,93.00614837249148,57.46764575576921,13.616249999999999
DE-LU,seven_day_same_hour,2024-02-05,24,181.20906655794803,36.973665961010276,144.23540059693775,6.2383935313229415,30.43779761904762
DE-LU,perfect_foresight,2024-02-05,24,187.93429306977612,37.46049894151541,150.4737941282607,0.0,0.0
DE-LU,latest_same_hour,2024-02-06,24,26.701847095448343,28.460498941515414,-1.7586518460670817,87.4597417765667,30.53708333333334
DE-LU,seven_day_same_hour,2024-02-06,24,74.50492388533388,28.973665961010276,45.531257924323626,40.169832006175994,14.941309523809528
DE-LU,perfect_foresight,2024-02-06,24,123.64842185252019,37.94733192202055,85.70108993049962,0.0,0.0
DE-LU,latest_same_hour,2024-02-07,24,109.78202770372786,37.46049894151541,72.32152876221247,32.84853740235148,43.31875
DE-LU,seven_day_same_hour,2024-02-07,24,100.2061184200079,37.46049894151541,62.74561947849247,42.42444668607148,26.31767857142857
DE-LU,perfect_foresight,2024-02-07,24,124.14373212557423,18.973665961010276,105.17006616456395,0.0,0.0
DE-LU,latest_same_hour,2024-02-08,24,47.1715607383787,37.94733192202055,9.224228816358135,60.6831743294329,43.40291666666667
DE-LU,seven_day_same_hour,2024-02-08,24,71.75281277625186,45.97366596101027,25.779146815241575,44.12825633054946,39.89821428571428
DE-LU,perfect_foresight,2024-02-08,24,88.88106910680132,18.973665961010276,69.90740314579104,0.0,0.0
DE-LU,latest_same_hour,2024-02-09,24,47.20120386928241,18.973665961010276,28.227537908272154,6.15864787372621,14.388333333333335
DE-LU,seven_day_same_hour,2024-02-09,24,32.79448377820651,45.97366596101027,-13.179182182803771,47.565367964802135,21.26958333333333
DE-LU,perfect_foresight,2024-02-09,24,53.35985174300865,18.973665961010276,34.386185781998364,0.0,0.0
DE-LU,latest_same_hour,2024-02-10,24,14.924771915623452,18.973665961010276,-4.048894045386831,19.06370284732219,16.568333333333335
DE-LU,seven_day_same_hour,2024-02-10,24,38.72648784580963,37.94733192202055,0.7791559237890624,14.235652878146297,20.499166666666667
DE-LU,perfect_foresight,2024-02-10,24,33.98847476294564,18.973665961010276,15.01480880193536,0.0,0.0
DE-LU,latest_same_hour,2024-02-11,24,37.070834967663416,18.973665961010276,18.097169006653132,2.8709069031776835,8.55625
DE-LU,seven_day_same_hour,2024-02-11,24,3.056733792397125,36.973665961010276,-33.91693216861316,54.885008078443974,11.208809523809526
DE-LU,perfect_foresight,2024-02-11,24,30.454908890335957,9.486832980505138,20.968075909830816,0.0,0.0
DE-LU,latest_same_hour,2024-02-12,24,46.90255637067811,18.973665961010276,27.928890409667844,42.21325323826326,6.522499999999998
DE-LU,seven_day_same_hour,2024-02-12,24,83.7015345807672,28.973665961010276,54.72786861975692,15.414275028174188,16.69279761904762
DE-LU,perfect_foresight,2024-02-12,24,108.08947556995167,37.94733192202055,70.1421436479311,0.0,0.0
DE-LU,latest_same_hour,2024-02-13,24,31.254742339249553,9.486832980505138,21.76790935874441,28.881217363792707,10.97375
DE-LU,seven_day_same_hour,2024-02-13,24,74.89384620327226,28.973665961010276,45.92018024226198,4.728946480275141,8.059166666666668
DE-LU,perfect_foresight,2024-02-13,24,88.59645864455769,37.94733192202055,50.64912672253712,0.0,0.0
DE-LU,latest_same_hour,2024-02-14,24,38.08903649292779,37.94733192202055,0.14170457090722266,19.19840464529085,7.864999999999999
DE-LU,seven_day_same_hour,2024-02-14,24,36.739193560344816,18.973665961010276,17.765527599334533,1.57458161686354,4.7577976190476186
DE-LU,perfect_foresight,2024-02-14,24,46.826942196703214,27.486832980505135,19.340109216198073,0.0,0.0
DE-LU,latest_same_hour,2024-02-15,24,52.97113703147474,37.94733192202055,15.023805109454173,5.664670740357124,5.430833333333332
DE-LU,seven_day_same_hour,2024-02-15,24,47.859413698063946,27.973665961010276,19.885747737053663,0.8027281127576344,5.440238095238095
DE-LU,perfect_foresight,2024-02-15,24,39.66214181082158,18.973665961010276,20.688475849811297,0.0,0.0
DE-LU,latest_same_hour,2024-02-16,24,42.09262823116799,27.486832980505135,14.605795250662851,1.3797666111059073,7.103750000000001
DE-LU,seven_day_same_hour,2024-02-16,24,37.20516731147583,28.973665961010276,8.231501350465578,7.75406051130318,11.57482142857143
DE-LU,perfect_foresight,2024-02-16,24,53.44606080328417,37.46049894151541,15.985561861768758,0.0,0.0
DE-LU,latest_same_hour,2024-02-17,24,55.86779397722407,18.973665961010276,36.89412801621381,4.611468183013557,10.544166666666667
DE-LU,seven_day_same_hour,2024-02-17,24,58.360281259363035,18.973665961010276,39.38661529835275,2.118980900874618,7.092738095238097
DE-LU,perfect_foresight,2024-02-17,24,59.99242917973251,18.486832980505135,41.50559619922737,0.0,0.0
DE-LU,latest_same_hour,2024-02-18,24,33.33448589616356,37.46049894151541,-4.126013045351854,31.800321107162304,9.324166666666668
DE-LU,seven_day_same_hour,2024-02-18,24,30.86636357883927,27.973665961010276,2.8926976178289863,24.781610443981464,15.631785714285714
DE-LU,perfect_foresight,2024-02-18,24,55.647974022820705,27.973665961010276,27.67430806181045,0.0,0.0
DE-LU,latest_same_hour,2024-02-19,24,59.16248615874889,18.486832980505135,40.67565317824378,7.788888888888891,9.7675
DE-LU,seven_day_same_hour,2024-02-19,24,71.54565194132931,27.973665961010276,43.57198598031903,4.8925560868136415,5.896011904761903
DE-LU,perfect_foresight,2024-02-19,24,76.95137504763778,28.486832980505135,48.46454206713267,0.0,0.0
DE-LU,latest_same_hour,2024-02-20,24,20.93102427185633,27.973665961010276,-7.042641689153953,56.085098158992366,10.89875
DE-LU,seven_day_same_hour,2024-02-20,24,55.881506032467655,28.973665961010276,26.9078400714574,22.134616398381013,7.817678571428573
DE-LU,perfect_foresight,2024-02-20,24,86.50295541135381,37.46049894151541,49.04245646983841,0.0,0.0
DE-LU,latest_same_hour,2024-02-21,24,62.5689440520749,28.486832980505135,34.08211107156977,23.738560494055562,9.353333333333333
DE-LU,seven_day_same_hour,2024-02-21,24,73.22855704490968,28.486832980505135,44.741724064404536,13.078947501220796,10.368273809523808
DE-LU,perfect_foresight,2024-02-21,24,94.7943375266356,36.973665961010276,57.82067156562533,0.0,0.0
DE-LU,latest_same_hour,2024-02-22,24,72.3583053253962,37.46049894151541,34.89780638388078,65.67735164059101,17.65416666666667
DE-LU,seven_day_same_hour,2024-02-22,24,77.82544289728679,28.486832980505135,49.33860991678165,51.23654810769014,19.209821428571427
DE-LU,perfect_foresight,2024-02-22,24,119.54882398548207,18.973665961010276,100.57515802447179,0.0,0.0
DE-LU,latest_same_hour,2024-02-23,24,93.10544434304137,36.973665961010276,56.13177838203109,34.64660221647655,25.906666666666666
DE-LU,seven_day_same_hour,2024-02-23,24,118.17974554506011,36.486832980505135,81.692912564555,9.085468033952637,21.965892857142858
DE-LU,perfect_foresight,2024-02-23,24,128.23887954002305,37.46049894151541,90.77838059850764,0.0,0.0
DE-LU,latest_same_hour,2024-02-24,24,1.3653153900106414,18.973665961010276,-17.608350570999633,69.30550936298955,24.0825
DE-LU,seven_day_same_hour,2024-02-24,24,58.35467366433234,28.973665961010276,29.38100770332207,22.31615108866785,9.029583333333333
DE-LU,perfect_foresight,2024-02-24,24,80.15765773350532,28.460498941515414,51.69715879198992,0.0,0.0
DE-LU,latest_same_hour,2024-02-25,24,58.26812734099434,37.46049894151541,20.807628399478915,17.04284602585699,19.075
DE-LU,seven_day_same_hour,2024-02-25,24,58.43538421497661,36.973665961010276,21.461718253966353,16.38875617136955,8.377142857142857
DE-LU,perfect_foresight,2024-02-25,24,56.33730740584102,18.486832980505135,37.850474425335904,0.0,0.0
DE-LU,latest_same_hour,2024-02-26,24,22.79047373185429,28.460498941515414,-5.670025209661134,36.89715298155174,11.154166666666663
DE-LU,seven_day_same_hour,2024-02-26,24,68.97426315381678,37.94733192202055,31.026931231796212,0.20019654009439591,10.394642857142857
DE-LU,perfect_foresight,2024-02-26,24,68.687626713406,37.46049894151541,31.227127771890608,0.0,0.0
DE-LU,latest_same_hour,2024-02-27,24,67.26760774507939,18.486832980505135,48.78077476457425,46.78915588726481,12.742499999999998
DE-LU,seven_day_same_hour,2024-02-27,24,122.24070024368235,37.94733192202055,84.2933683216618,11.276562330177256,16.83267857142857
DE-LU,perfect_foresight,2024-02-27,24,133.51726257385957,37.94733192202055,95.56993065183906,0.0,0.0
DE-LU,latest_same_hour,2024-02-28,24,99.58167282178981,37.46049894151541,62.121173880274384,19.57611167176485,7.17125
DE-LU,seven_day_same_hour,2024-02-28,24,115.32443229225649,37.94733192202055,77.37710037023595,4.320185181803282,14.677738095238093
DE-LU,perfect_foresight,2024-02-28,24,119.6446174740598,37.94733192202055,81.69728555203923,0.0,0.0
DE-LU,latest_same_hour,2024-02-29,24,69.05070897710792,37.94733192202055,31.10337705508735,1.3106975428046326,10.632499999999999
DE-LU,seven_day_same_hour,2024-02-29,24,68.89329964674458,37.94733192202055,30.945967724724014,1.4681068731679687,4.886130952380953
DE-LU,perfect_foresight,2024-02-29,24,69.87457353940741,37.46049894151541,32.41407459789198,0.0,0.0
DE-LU,latest_same_hour,2024-03-01,24,55.355259536359995,37.94733192202055,17.407927614339428,9.947203660442312,6.400416666666666
DE-LU,seven_day_same_hour,2024-03-01,24,62.83461889754739,37.94733192202055,24.887286975526848,2.4678442992548923,10.317142857142857
DE-LU,perfect_foresight,2024-03-01,24,56.328797235791995,28.973665961010276,27.35513127478174,0.0,0.0
DE-LU,latest_same_hour,2024-03-02,24,45.30800588546256,37.46049894151541,7.847506943947167,31.316002699889907,4.761666666666668
DE-LU,seven_day_same_hour,2024-03-02,24,58.53552834957836,37.94733192202055,20.58819642755779,18.575313216279284,5.787500000000001
DE-LU,perfect_foresight,2024-03-02,24,58.13717560484736,18.973665961010276,39.163509643837074,0.0,0.0
DE-LU,latest_same_hour,2024-03-03,24,19.895054123978184,28.973665961010276,-9.0786118370321,37.045583254237336,11.861249999999998
DE-LU,seven_day_same_hour,2024-03-03,24,28.001529286395296,37.94733192202055,-9.94580263562527,37.91277405283051,9.294464285714284
DE-LU,perfect_foresight,2024-03-03,24,37.45380439771038,9.486832980505138,27.966971417205237,0.0,0.0
DE-LU,latest_same_hour,2024-03-04,24,57.660189231144216,18.973665961010276,38.68652327013393,39.951535134345676,11.669166666666667
DE-LU,seven_day_same_hour,2024-03-04,24,114.71417333782941,37.94733192202055,76.76684141580886,1.8712169886707528,8.53714285714286
DE-LU,perfect_foresight,2024-03-04,24,116.58539032650017,37.94733192202055,78.63805840447961,0.0,0.0
DE-LU,latest_same_hour,2024-03-05,24,37.596343205287255,9.486832980505138,28.109510224782113,20.492742620097076,14.178333333333333
DE-LU,seven_day_same_hour,2024-03-05,24,81.48470365432817,37.94733192202055,43.537371732307605,5.064881112571584,7.582857142857144
DE-LU,perfect_foresight,2024-03-05,24,67.57591880588944,18.973665961010276,48.60225284487919,0.0,0.0
DE-LU,latest_same_hour,2024-03-06,24,130.76295125145202,37.94733192202055,92.81561932943146,1.8314945738147799,6.947083333333334
DE-LU,seven_day_same_hour,2024-03-06,24,131.91339246370717,37.94733192202055,93.9660605416866,0.6810533615596341,14.198809523809524
DE-LU,perfect_foresight,2024-03-06,24,132.5944458252668,37.94733192202055,94.64711390324624,0.0,0.0
DE-LU,latest_same_hour,2024-03-07,24,40.98402830293509,18.973665961010276,22.010362341924804,43.838699004792204,8.420416666666666
DE-LU,seven_day_same_hour,2024-03-07,24,103.07247896233531,37.94733192202055,65.12514704031474,0.7239143064022642,7.94440476190476
DE-LU,perfect_foresight,2024-03-07,24,103.30956028823243,37.46049894151541,65.84906134671701,0.0,0.0
DE-LU,latest_same_hour,2024-03-08,24,168.05458864792973,37.94733192202055,130.10725672590917,0.7824353643048312,20.50583333333333
DE-LU,seven_day_same_hour,2024-03-08,24,168.09299436083626,37.94733192202055,130.14566243881572,0.7440296513982787,14.482559523809522
DE-LU,perfect_foresight,2024-03-08,24,168.3501910317294,37.46049894151541,130.889692090214,0.0,0.0
DE-LU,latest_same_hour,2024-03-09,24,136.03246141947196,37.46049894151541,98.57196247795653,17.658986823849446,30.713333333333335
DE-LU,seven_day_same_hour,2024-03-09,24,136.40899968361597,37.94733192202055,98.46166776159541,17.76928154021057,26.58238095238096
DE-LU,perfect_foresight,2024-03-09,24,144.20461526281622,27.973665961010273,116.23094930180598,0.0,0.0
DE-LU,latest_same_hour,2024-03-10,24,118.89936461091845,37.46049894151541,81.43886566940303,26.96122204985302,28.3325
DE-LU,seven_day_same_hour,2024-03-10,24,118.58277701530574,37.94733192202055,80.63544509328518,27.764642625970865,36.955952380952375
DE-LU,perfect_foresight,2024-03-10,24,127.37375368026632,18.973665961010276,108.40008771925605,0.0,0.0
DE-LU,latest_same_hour,2024-03-11,24,37.41695464186003,27.973665961010273,9.443288680849747,55.073075348135816,27.729583333333334
DE-LU,seven_day_same_hour,2024-03-11,24,98.94698461359368,37.94733192202055,60.99965269157312,3.5167113374124455,10.010833333333332
DE-LU,perfect_foresight,2024-03-11,24,101.49002998999582,36.973665961010276,64.51636402898556,0.0,0.0
DE-LU,latest_same_hour,2024-03-12,24,28.386960827420125,18.973665961010276,9.413294866409842,78.77660745408622,52.47416666666667
DE-LU,seven_day_same_hour,2024-03-12,24,123.73641557367353,37.94733192202055,85.78908365165296,2.400818668843101,21.95869047619048
DE-LU,perfect_foresight,2024-03-12,24,117.16356828150634,28.973665961010276,88.18990232049606,0.0,0.0
DE-LU,latest_same_hour,2024-03-13,24,78.37454928581322,36.973665961010276,41.40088332480296,4.457362435211323,6.770833333333333
DE-LU,seven_day_same_hour,2024-03-13,24,80.18431942108936,37.94733192202055,42.236987499068846,3.6212582609454387,9.090416666666663
DE-LU,perfect_foresight,2024-03-13,24,83.80557768203487,37.94733192202055,45.858245760014285,0.0,0.0
DE-LU,latest_same_hour,2024-03-14,24,108.4633905880977,28.973665961010276,79.48972462708741,18.550592806843696,19.409166666666668
DE-LU,seven_day_same_hour,2024-03-14,24,131.0265675048839,37.94733192202055,93.07923558286333,4.9610818510677746,5.811726190476189
DE-LU,perfect_foresight,2024-03-14,24,135.98764935595167,37.94733192202055,98.04031743393111,0.0,0.0
DE-LU,latest_same_hour,2024-03-15,24,106.13483991729692,37.94733192202055,68.18750799527635,12.880227540943693,16.556249999999995
DE-LU,seven_day_same_hour,2024-03-15,24,110.42700032033537,37.94733192202055,72.4796683983148,8.588067137905242,8.758690476190475
DE-LU,perfect_foresight,2024-03-15,24,119.01506745824061,37.94733192202055,81.06773553622004,0.0,0.0
DE-LU,latest_same_hour,2024-03-16,24,62.82567079711938,37.94733192202055,24.878338875098812,53.3132782502178,20.355416666666667
DE-LU,seven_day_same_hour,2024-03-16,24,87.33536258723582,37.94733192202055,49.388030665215254,28.803586460101357,14.333869047619046
DE-LU,perfect_foresight,2024-03-16,24,97.67845010582172,19.486832980505138,78.19161712531661,0.0,0.0
DE-LU,latest_same_hour,2024-03-17,24,48.42295154957387,37.94733192202055,10.475619627553328,39.66428648885619,9.280416666666667
DE-LU,seven_day_same_hour,2024-03-17,24,56.7705529965566,37.94733192202055,18.823221074536065,31.316685041873455,5.936011904761902
DE-LU,perfect_foresight,2024-03-17,24,78.1135720774198,27.973665961010273,50.13990611640952,0.0,0.0
DE-LU,latest_same_hour,2024-03-18,24,66.70731904092139,19.486832980505138,47.22048606041625,75.99929850816281,30.88916666666667
DE-LU,seven_day_same_hour,2024-03-18,24,155.76368575559295,37.94733192202055,117.81635383357244,5.403430735006623,18.690357142857142
DE-LU,perfect_foresight,2024-03-18,24,161.1671164905996,37.94733192202055,123.21978456857906,0.0,0.0
DE-LU,latest_same_hour,2024-03-19,24,114.81041699716101,27.973665961010273,86.83675103615073,46.2334038960349,19.753333333333334
DE-LU,seven_day_same_hour,2024-03-19,24,164.91591412180483,37.94733192202055,126.96858219978427,6.101572732401365,15.033869047619044
DE-LU,perfect_foresight,2024-03-19,24,171.0174868542062,37.94733192202055,133.07015493218563,0.0,0.0
DE-LU,latest_same_hour,2024-03-20,24,219.3775730729746,37.94733192202055,181.43024115095406,17.25319371039359,13.266666666666666
DE-LU,seven_day_same_hour,2024-03-20,24,215.8701995420575,37.94733192202055,177.92286762003693,20.760567241310724,23.440773809523808
DE-LU,perfect_foresight,2024-03-20,24,236.63076678336822,37.94733192202055,198.68343486134765,0.0,0.0
DE-LU,latest_same_hour,2024-03-21,24,142.51342095321536,37.94733192202055,104.56608903119479,3.2289579592194,5.24625
DE-LU,seven_day_same_hour,2024-03-21,24,142.9586169123648,37.94733192202055,105.01128499034424,2.783762000069956,14.188273809523809
DE-LU,perfect_foresight,2024-03-21,24,145.74237891243476,37.94733192202055,107.79504699041419,0.0,0.0
DE-LU,latest_same_hour,2024-03-22,24,118.35005851800403,37.94733192202055,80.40272659598347,5.488435289280432,22.802083333333332
DE-LU,seven_day_same_hour,2024-03-22,24,113.04565404201199,37.94733192202055,75.09832211999142,10.792839765272475,5.776964285714286
DE-LU,perfect_foresight,2024-03-22,24,123.83849380728444,37.94733192202055,85.8911618852639,0.0,0.0
DE-LU,latest_same_hour,2024-03-23,24,132.60006436595447,37.94733192202055,94.65273244393391,66.60979988094884,43.944583333333334
DE-LU,seven_day_same_hour,2024-03-23,24,134.4880708506243,37.94733192202055,96.54073892860372,64.72179339627904,37.37797619047619
DE-LU,perfect_foresight,2024-03-23,24,189.72303126639818,28.460498941515414,161.26253232488276,0.0,0.0
DE-LU,latest_same_hour,2024-03-24,24,79.58665623400559,37.94733192202055,41.63932431198503,46.20543539265916,42.666666666666664
DE-LU,seven_day_same_hour,2024-03-24,24,80.02049751802787,37.94733192202055,42.0731655960073,45.77159410863689,47.87839285714285
