zone,model,day_cet,sales_eur,purchases_eur,degradation_eur,net_margin_eur,forecast_net_margin_eur,gross_margin_eur,discharge_mwh,forecast_optimism_eur
DE-LU,seven_day_same_hour,2024-02-09,359.3848432731562,326.59035949494967,45.97366596101027,-13.179182182803729,64.74481424867504,32.79448377820654,4.597366596101027,77.92399643147877
DE-LU,seven_day_same_hour,2024-02-11,252.61927779393065,249.56254400153355,36.973665961010276,-33.91693216861318,59.14779495662982,3.0567337923970967,3.6973665961010274,93.064727125243
DE-LU,seven_day_same_hour,2024-03-03,257.9951793195421,229.99365003314682,37.94733192202055,-9.945802635625277,44.551671214547824,28.001529286395282,3.794733192202055,54.4974738501731
DE-LU,seven_day_same_hour,2024-11-10,476.75898859383733,451.8420898623902,37.94733192202055,-13.030433190573447,471.4598345593354,24.91689873144709,3.794733192202055,484.4902677499088
DE-LU,seven_day_same_hour,2024-11-24,34.885391524914624,2.1958007985157444,36.973665961010276,-4.284075234611392,72.01642681308121,32.68959072639888,3.6973665961010274,76.3005020476926
DE-LU,seven_day_same_hour,2024-12-07,240.61100819394412,222.36820541435748,28.973665961010276,-10.730863181423643,104.16947366795583,18.24280277958664,2.8973665961010275,114.90033684937947
DE-LU,seven_day_same_hour,2024-12-08,309.51701719094285,299.72350877184545,28.973665961010276,-19.18015754191289,111.13675263339587,9.793508419097364,2.8973665961010275,130.31691017530875
DE-LU,seven_day_same_hour,2024-12-15,200.40993065183903,174.22819391720458,36.973665961010276,-10.791929226375803,360.1256131856171,26.181736734634473,3.6973665961010274,370.91754241199294
FR,latest_same_hour,2024-01-14,247.6603942075302,239.19684712380274,28.973665961010276,-20.510118877282814,57.3910491722621,8.463547083727448,2.8973665961010275,77.9011680495449
FR,latest_same_hour,2024-01-19,357.5205104932945,323.0168985873255,37.94733192202055,-3.4437200160515147,69.60071006397357,34.50361190596905,3.794733192202055,73.04443008002508
FR,latest_same_hour,2024-01-21,233.60713129606086,211.01566678627847,36.486832980505135,-13.895368470722758,41.79576451239889,22.591464509782384,3.6486832980505133,55.69113298312165
FR,latest_same_hour,2024-01-23,173.65539038425027,192.77492137498064,28.460498941515414,-47.58002993224578,26.01035283900539,-19.119530990730354,2.846049894151541,73.59038277125117
FR,latest_same_hour,2024-01-30,168.00827646175395,155.50707164347986,19.486832980505138,-6.985628162231027,31.498969220165566,12.501204818274115,1.9486832980505138,38.48459738239659
FR,latest_same_hour,2024-02-10,287.1987794911104,292.2470738536287,38.46049894151541,-43.50879330403378,60.618764202155724,-5.048294362518354,3.846049894151541,104.1275575061895
FR,latest_same_hour,2024-02-13,348.6154448134255,328.9692345344977,45.97366596101027,-26.32745568208246,48.721022773344345,19.646210278927796,4.597366596101027,75.0484784554268
FR,latest_same_hour,2024-02-17,263.04373405893386,228.60972110686856,37.94733192202055,-3.513318969955293,47.37308413832356,34.43401295206528,3.794733192202055,50.886403108278856
FR,latest_same_hour,2024-02-18,91.8455841667047,83.84186606278712,18.486832980505138,-10.483114876587557,20.325535640266338,8.003718103917578,1.8486832980505137,30.808650516853895
FR,latest_same_hour,2024-02-20,126.64922028974358,123.52240848880865,18.973665961010276,-15.846854160075338,35.50890684740332,3.126811800934945,1.8973665961010275,51.355761007478655
FR,latest_same_hour,2024-02-25,250.07776841366677,217.68785466895955,37.46049894151541,-5.070585196808189,89.03518910034546,32.38991374470722,3.7460498941515414,94.10577429715366
FR,latest_same_hour,2024-02-26,136.41235512626122,129.26462150519203,19.486832980505138,-12.339099359435949,40.387405734185656,7.147733621069179,1.9486832980505138,52.726505093621604
FR,latest_same_hour,2024-03-02,288.09985988019054,251.32701535383336,37.46049894151541,-0.6876544151582493,29.063221787267672,36.77284452635716,3.7460498941515414,29.75087620242592
FR,latest_same_hour,2024-03-07,155.8182182458231,140.51052855638932,18.486832980505135,-3.1791432910713837,59.51051596019593,15.307689689433758,1.8486832980505137,62.689659251267315
FR,latest_same_hour,2024-03-10,237.57881866369019,205.93495679930493,37.46049894151541,-5.816637077130167,89.00730110873218,31.643861864385258,3.7460498941515414,94.82393818586235
FR,latest_same_hour,2024-03-11,241.71174279137153,219.02840215418763,27.973665961010276,-5.2903253238263375,90.98722529317575,22.68334063718396,2.7973665961010274,96.27755061700209
FR,latest_same_hour,2024-04-03,53.470139937187746,27.58206511422261,28.460498941515414,-2.572424118550277,75.09693528113716,25.888074822965134,2.846049894151541,77.66935939968744
FR,latest_same_hour,2024-04-05,22.14767012189993,2.579338181617209,28.460498941515414,-8.892167001232691,67.15624058728338,19.568331940282725,2.846049894151541,76.04840758851607
FR,latest_same_hour,2024-04-06,6.801510393093057,-17.48079077141351,36.97366596101027,-12.691364796503704,40.27918501349236,24.282301164506567,3.6973665961010274,52.970549809996065
FR,latest_same_hour,2024-04-09,18.96341649025257,7.076213521262738,18.486832980505135,-6.5996300115153055,46.59287593984058,11.88720296898983,1.8486832980505137,53.192505951355884
FR,latest_same_hour,2024-04-16,16.08178932768808,1.3959471190236576,28.973665961010276,-14.287823752345853,88.42033499807364,14.685842208664424,2.8973665961010275,102.7081587504195
FR,latest_same_hour,2024-04-20,68.9932192951766,58.028591644953636,47.434164902525694,-36.46953725230272,331.6175767856937,10.964627650222965,4.743416490252569,368.0871140379964
FR,latest_same_hour,2024-04-21,87.19298227056353,59.52309692109009,37.94733192202055,-10.27744657254712,75.15459443813009,27.669885349473432,3.794733192202055,85.43204101067721
FR,latest_same_hour,2024-04-23,231.09432946744164,243.43579807120588,28.486832980505135,-40.82830158426939,66.75088118452553,-12.341468603764246,2.8486832980505135,107.57918276879491
FR,latest_same_hour,2024-04-26,411.88015058571074,377.132060430138,45.973665961010276,-11.2255758054375,160.32552463982285,34.748090155572754,4.597366596101027,171.55110044526035
FR,latest_same_hour,2024-05-04,100.17571027078459,71.51877222383752,28.973665961010276,-0.31672791406319867,85.7840801842449,28.656938046947083,2.8973665961010275,86.1008080983081
FR,latest_same_hour,2024-05-31,38.68080246731432,6.994961108267657,37.94733192202055,-6.261490562973892,118.4027229410145,31.685841359046663,3.794733192202055,124.66421350398839
FR,latest_same_hour,2024-06-01,29.303827770261982,2.675992915135141,37.94733192202055,-11.319497066893714,111.44157205915764,26.627834855126842,3.794733192202055,122.76106912605135
FR,latest_same_hour,2024-07-26,301.06481800673293,295.3686147001334,45.97366596101027,-40.27746265441075,204.86896967634578,5.696203306599529,4.597366596101027,245.14643233075654
FR,latest_same_hour,2024-10-31,500.805859095398,460.55115326733846,46.46049894151541,-6.205793113455869,188.71417555006087,40.25470582805954,4.646049894151541,194.91996866351673
FR,latest_same_hour,2024-11-09,456.35485915018455,438.11488820138777,36.973665961010276,-18.733695012213502,93.22184312113177,18.239970948796753,3.6973665961010274,111.95553813334527
FR,latest_same_hour,2024-11-10,324.3872625738596,328.13944091616247,28.486832980505135,-32.239011322808054,31.171092464161134,-3.752178342302898,2.8486832980505135,63.41010378696919
FR,latest_same_hour,2024-11-17,145.33223830200325,182.92959140359403,18.973665961010276,-56.571019062601046,46.895518115665084,-37.59735310159077,1.8973665961010275,103.46653717826612
FR,latest_same_hour,2024-11-24,83.52318881851012,38.4409255338946,45.97366596101027,-0.8914026763947476,83.32885155544763,45.08226328461552,4.597366596101027,84.22025423184238
FR,latest_same_hour,2024-11-26,358.27654794130143,373.69618860035195,28.460498941515414,-43.88013960056594,34.683585609442275,-15.419640659050543,2.846049894151541,78.56372521000822
FR,latest_same_hour,2024-12-10,380.80167694714294,358.2945433263141,27.486832980505135,-4.979699359676289,62.18288604295503,22.507133620828853,2.748683298050514,67.16258540263132
FR,latest_same_hour,2024-12-14,464.40467397233266,435.16428898885005,37.94733192202055,-8.706946938537968,346.2075088610203,29.2403849834826,3.794733192202055,354.91445579955825
FR,latest_same_hour,2024-12-24,314.65075454403456,296.47718629088257,27.973665961010276,-9.80009770785827,87.65703021506897,18.173568253152,2.7973665961010274,97.45712792292724
FR,latest_same_hour,2024-12-26,228.83940663541267,218.07247540361644,18.973665961010276,-8.206734729214077,32.46858287302801,10.766931231796207,1.8973665961010275,40.67531760224209
FR,latest_same_hour,2024-12-29,468.4107037737797,443.9452430122529,37.94733192202055,-13.481871160493725,50.31551957765272,24.4654607615268,3.794733192202055,63.79739073814645
FR,seven_day_same_hour,2024-01-14,260.2720955178404,238.0825031631721,28.973665961010276,-6.7840736063420195,43.18182392439455,22.189592354668264,2.8973665961010275,49.96589753073657
FR,seven_day_same_hour,2024-01-17,359.74006504117386,328.06710007211416,36.973665961010276,-5.300700991950549,42.52246789215391,31.67296496905972,3.6973665961010274,47.82316888410446
FR,seven_day_same_hour,2024-02-10,372.78063176126534,347.1478737902985,47.434164902525694,-21.801406931558844,78.17874745373842,25.632757970966864,4.743416490252569,99.98015438529727
FR,seven_day_same_hour,2024-02-17,258.8053059073291,240.22669896826787,36.486832980505135,-17.90822604144391,38.617372353232625,18.57860693906123,3.6486832980505133,56.525598394676535
FR,seven_day_same_hour,2024-02-18,190.5172941364039,171.01918992462583,36.486832980505135,-16.98872876872707,31.033710130324593,19.498104211778063,3.6486832980505133,48.022438899051664
FR,seven_day_same_hour,2024-02-25,251.36849988129586,218.36986205392193,37.46049894151541,-4.461861114141463,33.84573481770619,32.99863782737395,3.7460498941515414,38.30759593184765
FR,seven_day_same_hour,2024-03-10,243.78354593390532,209.92590538837928,37.94733192202055,-4.089691376494514,50.244057825720105,33.857640545526024,3.794733192202055,54.33374920221462
FR,seven_day_same_hour,2024-04-05,50.43549547410736,23.222626469082876,46.46049894151541,-19.247629936490927,62.907813892662034,27.212869005024487,4.646049894151541,82.15544382915296
FR,seven_day_same_hour,2024-04-06,11.876966037663305,-16.330079283952323,45.97366596101027,-17.766620639394645,57.52216861891017,28.20704532161563,4.597366596101027,75.28878925830482
FR,seven_day_same_hour,2024-04-09,5.0,-0.7977265676291385,28.486832980505135,-22.689106412875997,39.723327893520135,5.797726567629138,2.8486832980505135,62.412434306396136
FR,seven_day_same_hour,2024-04-16,19.864199576606165,1.3959471190236576,28.973665961010276,-10.50541350342777,88.31348631863055,18.46825245758251,2.8973665961010275,98.81889982205833
FR,seven_day_same_hour,2024-04-20,66.78179448314472,59.60729574745244,46.94733192202055,-39.77283318632826,129.06409042929923,7.174498735692282,4.6947331922020545,168.83692361562748
FR,seven_day_same_hour,2024-04-21,115.93448539123077,101.26338875098818,46.94733192202055,-32.27623528177797,117.15958405515596,14.671096640242574,4.6947331922020545,149.43581933693395
FR,seven_day_same_hour,2024-05-31,38.69996948680918,6.478918148932211,36.973665961010276,-4.752614623133306,83.43249623796007,32.22105133787697,3.6973665961010274,88.18511086109338
FR,seven_day_same_hour,2024-06-01,20.903816692818403,-0.7014021704740869,27.973665961010276,-6.368447097717788,80.41068689534185,21.605218863292485,2.7973665961010274,86.77913399305965
FR,seven_day_same_hour,2024-11-09,467.05252706380446,449.6257835626649,37.94733192202055,-20.520588420880927,84.53568213439823,17.42674350113961,3.794733192202055,105.05627055527916
FR,seven_day_same_hour,2024-11-10,432.7560794034038,430.57421776507954,37.94733192202055,-35.76547028369629,78.96722924767779,2.181861638324264,3.794733192202055,114.73269953137408
FR,seven_day_same_hour,2024-12-08,142.225573709694,126.27718828823993,28.973665961010276,-13.025280539556164,93.98330239545946,15.948385421454105,2.8973665961010275,107.00858293501562
FR,seven_day_same_hour,2024-12-14,563.5538341300601,523.3930123953095,46.46049894151541,-6.299677206764827,155.95379364060213,40.160821734750556,4.646049894151541,162.25347084736694
